1,0.9224364178283303
2,0.8937438727755905
3,1
4,0.891287198469654
5,0.9401114372757616
6,0.895725519589204
7,0.9438444190253918
8,0.9880334901397252
9,0.6619665098602747
10,0.7130455499658561
13,0.9455630055117725
15,0.9604893190993837
16,1
17,0.9186382873341594
19,0.9184778713104244
20,1
21,0.8807172099458485
23,0.9347964708903963
25,1
26,0.9337386393011995
28,0.9608730647843379
29,0.972792447360182
31,0.972366723848777
32,0.9258319700862092
33,0.9418636688940842
34,0.9238532955481142
35,0.9830143667602703
36,0.9679313502408943
37,0.9445277419086082
39,0.8923911541714012
41,0.9621529896141621
44,0.9450026744060911
45,0.922803411919793
46,0.9629327604510792
47,0.9276231591696986
51,0.9470228936705521
52,0.9591249300357105
53,0.9528667309250523
54,0.9215564303461558
55,0.917212828199672
56,0.9674292223834459
57,0.9249984397564893
60,0.9391254463585819
61,0.8291204973106187
62,0.962607940188893
64,0.9283548662650448
65,0.9865823963635703
66,0.9566999575578287
68,0.964701014800994
69,0.9536124159225572
70,0.9677876825238978
71,0.7619665098602748
72,0.9604823897559759
74,0.8880334901397252
75,0.9516805213563551
76,0.923713428055386
77,0.9498871271030758
78,0.9381323618640472
79,0.9634176036364297
80,0.932872674908133
81,0.9562351511001693
83,0.9720965433480965
86,0.9720965433480965
87,0.9060817025218202
88,0.9213562307595374
89,0.9696546857738841
93,0.896003078002324
94,0.9687751788568826
95,0.9667709437073478
96,0.8865948651382324
97,0.9795085595553266
99,0.9719934822352632
100,0.9195592478360726
101,0.9007714858323101
103,1
104,0.9376039307069292
105,0.9720965433480965
106,0.9924168480215406
107,0.9557110325010209
108,0.916458186699262
109,0.9413163887251367
110,0.9434924795735613
111,0.8531614393991769
112,0.9594756855678492
113,0.9476219896880484
114,0.9542529351715708
115,0.894525080157742
116,0.9672128281996719
119,0.7541136248163034
120,0.9310020969539888
122,0.943699489504896
125,0.9688504308330854
127,0.8275632038745797
129,0.957539281334286
131,1
132,0.92271219046575
133,0.9292363342602008
134,0.9467607684598149
135,0.8905669481375741
137,0.9446546857738842
138,0.9291934266624207
139,0.9640737630626119
140,0.9720965433480965
141,0.9539425590445111
142,0.947647977336544
143,0.9509641082208831
144,0.9433880425686078
145,0.8880334901397252
146,0.9682358609332418
147,0.95127378975713
148,0.9846960809217918
149,0.9299636394514434
150,0.9791407703096944
152,0.9758275158351141
153,0.9618708875750651
154,0.9137477859901888
155,0.933539877410186
156,0.9330257969581034
157,0.97587159008149
158,0.9826723399387987
159,0.9633609366639825
160,0.9620758383329419
161,0.972145026072759
162,0.9712249532666064
163,0.9654415305334738
164,0.9670087251791231
165,0.8880334901397252
166,0.9752836912988436
167,0.8791811618431064
168,0.9720965433480965
169,0.9796466368148837
170,0.9739261292425048
171,0.9658401870860802
172,0.9054634474858116
173,0.9642320245875582
174,0.9558455214880041
175,0.9672128281996719
176,0.9656861945277062
177,0.9588774233532552
178,0.9558039861720233
179,0.9640423771243116
180,0.9671034783580672
181,0.9755838310835078
182,0.9919473527667214
183,0.9710421207776614
184,0.9279445498778347
185,0.9486496730290117
186,0.9641917308667601
187,0.9783685907951298
188,0.9260846163454557
189,0.9486043161909665
190,0.9405086748241044
191,0.8866791069727991
192,0.9291402903944097
193,0.8691253096430698
194,0.9223172254125078
195,0.917212828199672
196,0.9176985790370601
197,1
198,0.9512583626917386
199,0.9553300075892456
200,0.9378303104646801
201,0.9950389816364188
202,0.9418202415483006
203,0.977905876138008
204,0.8861775594003074
205,1
206,0.9686532199329155
207,0.9806619064298417
208,0.9561175657756242
209,0.9735784201932711
210,0.917212828199672
211,0.9497045107728462
212,0.9523816424791677
213,0.9554634474858117
214,0.9547155762887147
215,0.9044766410006809
216,0.9683673577000513
217,0.884330544569873
218,0.9054634474858116
219,0.9391714322930983
220,1
221,0.9650702539911935
222,0.9709930653257114
223,1
224,0.9257254356267103
225,0.9554232345019846
227,0.9574777316106444
228,0.9577019374035939
229,0.947143470430981
230,0.9491713706261237
231,0.92819234950817
232,0.9672128281996719
233,0.991911823036618
234,0.9399726565881716
235,0.9556686403711502
236,0.9704704214402756
237,0.6002954892271538
238,0.9391382515538833
239,0.9642809999161888
240,0.9635266198455188
241,0.8375872219228764
242,0.9351156475430962
243,0.9513045171688749
244,0.9746698089612854
245,0.9642437419635843
246,0.9664225475656991
247,0.8880334901397252
248,0.9458460484952803
249,0.962945676578286
250,0.9636523544977114
251,0.9376575375899544
252,0.9054634474858116
253,0.962594281401028
254,0.9560421031629058
255,0.9387787284749577
256,0.9643761269976051
257,0.898357216105078
258,0.9915905277566948
259,0.9052400570355811
260,1
261,0.9497643090307449
262,0.9885313132958892
263,0.966820255973099
264,1
265,0.9550544956176342
266,0.9721791213695066
267,0.9634176036364297
268,0.8637283566790405
269,0.9468609240693445
270,0.9380939504773322
271,0.9188690004562857
272,0.9714304443011188
273,0.9649898182681569
274,0.9537655290825467
275,0.9757727772530032
276,0.9739599188134795
277,0.9867114067791541
278,0.9643498446580878
279,0.7445365525141883
280,0.953576324647283
281,1
282,0.9836025991177554
283,0.914454286628117
284,0.9199861233607713
285,0.955717057985476
286,0.9582445188200202
287,0.975084207218293
288,0.9700212229489985
289,0.9997045107728462
290,0.9436594800249198
291,0.9327681564812346
292,0.9497045107728462
293,0.8995377968548229
294,0.917212828199672
295,0.9195838076630879
296,0.8827871718003281
297,0.9596528192229845
298,0.9664486790995794
299,0.981446081905774
300,0.9869391400398865
301,0.9607481114266418
302,1
303,0.9783685907951298
304,0.9346278582548986
305,0.9948073844504254
